Rooms,Bathroom,Landsize,Lattitude,Longtitude,Price_original,y_pred_DT,y_pred_NN,Error_DT,Error_NN
2,1,241,-37.67231,145.05878,460000,2248000,288843968,1788000,288383968
3,1,608,-37.82583,145.20608,950000,2248000,580358592,1298000,579408592
3,2,263,-37.8179,145.20658,970000,2248000,309298144,1278000,308328144
3,2,382,-37.72857,145.12728,655000,2248000,403284384,1593000,402629384
3,2,402,-37.87389,145.12783,1205000,2248000,419107776,1043000,417902776
3,1,807,-37.86618,145.14757,1385000,2248000,737596800,863000,736211800
3,1,1028,-37.89757,145.11825,2000000,2248000,912238464,248000,910238464
2,1,120,-37.84026,144.86667,710000,2248000,193119344,1538000,192409344
4,2,596,-37.80827,145.18099,1100000,2248000,573816896,1148000,572716896
2,1,182,-37.712,144.91761,610000,2248000,242134128,1638000,241524128
1,1,1006,-37.90164,145.04139,454000,2248000,892072576,1794000,891618576
2,1,0,-37.90286,145.04772,562000,835500,98402272,273500,97840272
3,2,298,-37.99464,145.08099,1000000,2248000,336902080,1248000,335902080
5,3,681,-37.72565,144.94954,1501000,2248000,643799616,747000,642298616
4,2,555,-37.71561,144.94336,780000,2248000,541257472,1468000,540477472
5,2,571,-37.89467,144.72018,660000,2248000,555152192,1588000,554492192
4,3,210,-37.83933,144.93771,2450000,2248000,270208800,-202000,267758800
3,1,614,-37.71562,145.02175,840000,2248000,584973952,1408000,584133952
2,2,138,-37.72487,145.00705,668500,2248000,209010832,1579500,208342332
2,2,180,-37.81443,144.99079,890500,2248000,242203888,1357500,241313388
5,2,733,-37.91894,145.24305,870000,2248000,683505216,1378000,682635216
2,1,0,-37.95236,145.00737,643500,835500,98383256,192000,97739756
3,2,264,-38.10422,145.14159,572000,2248000,310082080,1676000,309510080
2,1,152,-37.80697,144.8928,850000,2248000,218421072,1398000,217571072
4,2,505,-37.61957,145.0948,600000,2248000,501824544,1648000,501224544
3,1,623,-37.94106,145.16193,752500,2248000,592199360,1495500,591446860
3,1,614,-37.73074,144.78925,565000,2248000,584832576,1683000,584267576
3,1,563,-37.7627,144.81107,610000,2248000,544544576,1638000,543934576
1,1,0,-37.8614,144.97407,350000,835500,96985856,485500,96635856
2,1,0,-37.87174,144.98286,525000,835500,98358696,310500,97833696
1,1,980,-37.85954,144.98869,517500,2248000,871487488,1730500,870969988
2,1,881,-37.86476,144.97826,365000,2248000,794608256,1883000,794243256
4,2,613,-37.59501,144.70069,580000,2248000,586931264,1668000,586351264
3,1,466,-37.57282,144.70553,420000,2248000,467798272,1828000,467378272
3,1,841,-37.83729,145.10929,2100000,2248000,764440000,148000,762340000
3,2,407,-37.83867,144.7034,526000,2248000,422793920,1722000,422267920
4,2,724,-37.71071,144.74962,605500,2248000,674698240,1642500,674092740
5,4,968,-37.77083,145.11516,1705000,2248000,872315968,543000,870610968
4,3,530,-37.76281,145.01986,2070000,2248000,523145952,178000,521075952
3,2,331,-37.73298,145.08894,905000,2248000,362956064,1343000,362051064
3,2,658,-37.88688,144.67244,510000,2248000,621145472,1738000,620635472
3,1,422,-37.79644,144.86388,845000,2248000,433148896,1403000,432303896
3,1,743,-37.89757,144.63041,480000,2248000,686703040,1768000,686223040
2,1,0,-37.75571,144.90366,507000,835500,98296320,328500,97789320
3,2,165,-37.84152,144.95027,2500000,2248000,231693872,-252000,229193872
3,1,716,-37.77917,144.81407,787000,2248000,665464000,1461000,664677000
4,2,580,-37.77227,145.0284,2220000,2248000,561074048,28000,558854048
3,1,256,-37.85911,145.01783,2385000,2248000,302061408,-137000,299676408
3,3,382,-37.77206,144.90397,1500000,2248000,404745312,748000,403245312
4,3,510,-37.87159,145.0795,1655000,2248000,507389504,593000,505734504
4,2,604,-37.86513,145.07919,2405000,2248000,580083456,-157000,577678456
5,2,992,-37.84613,145.25606,930000,2248000,888192128,1318000,887262128
3,2,509,-37.84823,145.26673,700000,2248000,503752192,1548000,503052192
4,3,304,-37.8543,145.25253,860000,2248000,344692448,1388000,343832448
2,1,633,-37.98489,145.04116,1470000,2248000,598666944,778000,597196944
4,2,293,-37.92594,145.03184,1200000,2248000,334278400,1048000,333078400
4,2,426,-37.91657,145.05534,1620000,2248000,439401536,628000,437781536
4,2,604,-37.91327,145.07917,1580000,2248000,580089024,668000,578509024
4,3,696,-37.81726,145.16061,1695000,2248000,654428608,553000,652733608
3,2,407,-38.06257,145.1226,836000,2248000,423078208,1412000,422242208
4,2,820,-37.87393,145.28858,780000,2248000,750917760,1468000,750137760
4,1,730,-37.87377,145.28688,783000,2248000,678196608,1465000,677413608
2,1,318,-37.70688,145.11791,637000,2248000,349737472,1611000,349100472
3,1,284,-37.91155,145.00657,1175000,2248000,324189024,1073000,323014024
3,2,385,-37.91068,145.00394,1935000,2248000,405600736,313000,403665736
5,3,645,-37.91818,145.01513,2000000,2248000,615411904,248000,613411904
3,2,251,-37.77588,144.95736,1435000,2248000,299656224,813000,298221224
2,1,234,-37.77539,144.95576,1315000,2248000,283260608,933000,281945608
2,1,61,-37.766,144.96076,700000,2248000,146540880,1548000,145840880
2,1,240,-37.75697,144.95543,920000,2248000,288000032,1328000,287080032
2,2,77,-37.7617,144.96406,765000,2248000,160780464,1483000,160015464
4,1,678,-37.75967,144.97214,1400000,2248000,636894016,848000,635494016
2,1,173,-37.77524,144.97529,1105000,2248000,235064384,1143000,233959384
4,2,599,-37.848,145.14165,1032000,2248000,576168256,1216000,575136256
4,2,638,-37.76189,144.78517,821000,2248000,606760384,1427000,605939384
2,1,116,-37.82012,145.08526,850000,2248000,190090304,1398000,189240304
3,2,602,-37.90248,145.05943,1570000,2248000,577128832,678000,575558832
3,2,750,-37.90092,145.04924,1275000,2248000,694086592,973000,692811592
3,2,430,-37.90008,145.06187,1435000,2248000,441198592,813000,439763592
3,1,406,-37.72484,144.74296,600000,2248000,420421312,1648000,419821312
2,1,199,-38.07938,145.13227,529000,2248000,255744528,1719000,255215528
4,2,633,-38.0781,145.12429,845000,2248000,603054720,1403000,602209720
2,2,0,-37.88776,145.03364,650000,835500,99985112,185500,99335112
1,1,0,-37.8681,145.02576,350000,835500,97018456,485500,96668456
2,1,0,-37.86827,145.02113,665000,835500,98381848,170500,97716848
2,1,218,-37.88093,145.10574,674000,2248000,270720512,1574000,270046512
3,2,534,-38.04683,145.1261,840000,2248000,523446464,1408000,522606464
2,1,359,-37.96342,145.06516,745000,2248000,382137376,1503000,381392376
3,1,605,-37.97161,145.07036,1240000,2248000,577921216,1008000,576681216
2,1,0,-37.96021,145.05938,850000,835500,98416192,-14500,97566192
3,1,725,-37.91865,145.14341,1300000,2248000,672795904,948000,671495904
3,1,64,-37.75535,144.96481,690000,2248000,150279232,1558000,149589232
3,2,737,-37.75107,144.95112,1600000,2248000,683734656,648000,682134656
3,1,479,-37.73251,144.98178,690000,2248000,478260992,1558000,477570992
2,2,108,-37.79531,144.9863,1025000,2248000,185297360,1223000,184272360
4,2,480,-37.57201,144.90897,667000,2248000,481947104,1581000,481280104
3,1,624,-37.97806,145.20432,678000,2248000,593020160,1570000,592342160
3,1,530,-37.96006,145.22094,595000,2248000,518740160,1653000,518145160
2,1,141,-37.95431,145.20899,305000,2248000,209939696,1943000,209634696
3,2,533,-37.986,145.12035,816000,2248000,522645472,1432000,521829472
4,4,1072,-37.79094,145.12733,2600000,2248000,953150656,-352000,950550656
3,1,647,-37.79436,145.13869,1360000,2248000,611135040,888000,609775040
5,2,757,-37.77536,145.13163,1600000,2248000,702387008,648000,700787008
4,2,785,-37.7738,145.16712,1662000,2248000,723170816,586000,721508816
3,1,700,-37.99095,145.2316,545000,2248000,653101184,1703000,652556184
2,1,112,-37.76689,145.05206,750000,2248000,186902432,1498000,186152432
2,1,1764,-37.8879,145.01198,975000,2248000,1492465664,1273000,1491490664
2,1,1210,-37.8785,144.99316,480000,2248000,1054627328,1768000,1054147328
2,1,0,-37.88094,144.99471,696750,835500,98367064,138750,97670314
1,1,1192,-37.88306,144.9841,420000,2248000,1039030848,1828000,1038610848
2,1,887,-37.88349,144.98699,695500,2248000,799357632,1552500,798662132
3,1,699,-37.65105,145.04613,540000,2248000,652156736,1708000,651616736
3,1,606,-37.64954,145.03648,620000,2248000,578652864,1628000,578032864
3,2,203,-37.75582,144.91061,1025000,2248000,261690752,1223000,260665752
3,2,276,-37.75126,144.89558,1320000,2248000,319372736,928000,318052736
5,3,590,-37.75511,144.90935,2210000,2248000,571861248,38000,569651248
3,2,400,-37.71693,144.96527,700000,2248000,417408672,1548000,416708672
3,1,603,-37.70037,144.97007,712000,2248000,576247040,1536000,575535040
3,1,621,-37.71193,144.974,775000,2248000,590476224,1473000,589701224
3,1,593,-38.15517,145.12705,700000,2248000,568494144,1548000,567794144
3,1,624,-38.1187,145.14973,452000,2248000,593003072,1796000,592551072
3,1,554,-37.84949,145.07726,1890000,2248000,537605952,358000,535715952
4,1,655,-37.87173,145.15267,1750000,2248000,618841344,498000,617091344
2,1,258,-37.88245,145.15982,1100000,2248000,302365984,1148000,301265984
3,1,649,-37.69777,144.91952,695000,2248000,612569344,1553000,611874344
3,2,610,-37.71437,145.10112,817000,2248000,583454784,1431000,582637784
3,2,650,-37.64049,144.8846,680000,2248000,614924736,1568000,614244736
5,3,1750,-37.65439,144.89113,1170000,2248000,1488584832,1078000,1487414832
5,4,602,-37.65039,144.89948,830000,2248000,582919616,1418000,582089616
3,1,676,-37.70328,144.94161,827000,2248000,633921728,1421000,633094728
3,2,0,-37.70903,144.93995,627000,835500,101272648,208500,100645648
3,1,1396,-37.81415,145.03082,690000,2248000,1203004928,1558000,1202314928
2,1,2267,-37.82193,145.01749,1022000,2248000,1889981824,1226000,1888959824
5,2,820,-37.83031,145.02973,5510000,2248000,752119552,-3262000,746609552
4,2,371,-37.81474,145.02609,3335000,2248000,395905120,-1087000,392570120
1,1,0,-37.82694,145.03094,560000,835500,97016816,275500,96456816
2,1,0,-37.82258,145.0193,805000,835500,98375352,30500,97570352
3,2,282,-37.82911,145.04531,1875000,2248000,324215840,373000,322340840
4,2,528,-37.83539,145.0431,2320000,2248000,519994976,-72000,517674976
3,2,265,-37.84506,145.05246,1465000,2248000,310787040,783000,309322040
3,2,173,-37.8327,145.2348,701000,2248000,238190352,1547000,237489352
3,1,592,-37.73736,145.05603,885000,2248000,567611008,1363000,566726008
3,2,453,-37.68811,144.74999,485000,2248000,459158592,1763000,458673592
3,2,557,-37.87498,144.69617,555500,2248000,541338560,1692500,540783060
3,2,0,-37.75822,145.05056,910000,835500,101346504,-74500,100436504
3,2,334,-37.76538,145.04964,1300000,2248000,365306560,948000,364006560
3,2,805,-37.7714,145.05963,2525000,2248000,737544192,-277000,735019192
3,1,647,-37.72544,144.85259,670000,2248000,610950784,1578000,610280784
2,1,165,-37.7902,144.93192,990000,2248000,228717040,1258000,227727040
2,1,0,-37.81439,145.04237,942000,835500,98388576,-106500,97446576
1,1,0,-37.80468,145.03614,515000,835500,97017392,320500,96502392
4,2,794,-37.79172,145.05863,2162000,2248000,730218816,86000,728056816
3,2,753,-37.79017,145.06381,2260000,2248000,696453376,-12000,694193376
4,2,624,-37.9887,145.16158,745000,2248000,595954560,1503000,595209560
4,1,467,-37.7126,145.02996,800001,2248000,470170912,1447999,469370911
3,1,589,-37.67056,145.03698,521000,2248000,565220608,1727000,564699608
2,1,0,-37.86824,145.03504,592000,835500,98390400,243500,97798400
3,2,580,-37.8683,145.03909,1780000,2248000,559725568,468000,557945568
2,2,37000,-37.77518,144.89254,585000,2248000,29340940288,1663000,29340355288
4,2,238,-37.7833,144.89717,1085000,2248000,290712352,1163000,289627352
4,2,766,-37.69791,144.5807,355000,2248000,707785344,1893000,707430344
5,2,666,-37.67523,144.55833,355000,2248000,630105152,1893000,629750152
2,1,0,-37.98937,145.06723,800000,835500,98424448,35500,97624448
3,1,530,-37.97584,145.08107,885000,2248000,518655904,1363000,517770904
3,1,207,-37.85356,144.96415,2010000,2248000,263303088,238000,261293088
6,4,472,-37.85231,144.96373,5600000,2248000,481610304,-3352000,476010304
4,2,808,-37.67348,145.06982,732000,2248000,741276032,1516000,740544032
4,2,649,-37.67681,145.06414,720000,2248000,615615360,1528000,614895360
3,1,526,-37.67561,145.05641,556500,2248000,515444288,1691500,514887788
3,2,596,-37.76086,144.90497,1850000,2248000,572275328,398000,570425328
2,1,251,-37.76856,144.90577,760000,2248000,296664096,1488000,295904096
5,2,1254,-37.79026,145.33738,872000,2248000,1095293952,1376000,1094421952
3,2,947,-37.76517,145.3298,730000,2248000,849932160,1518000,849202160
4,2,312,-38.002,145.08916,1170000,2248000,349338336,1078000,348168336
3,2,297,-37.8605,145.12853,1011000,2248000,336125248,1237000,335114248
4,2,650,-37.74103,144.88496,1337000,2248000,616302976,911000,614965976
2,1,102,-37.79489,144.94207,970000,2248000,178935024,1278000,177965024
4,2,697,-37.72001,144.91683,1138000,2248000,653464192,1110000,652326192
2,1,703,-37.90241,145.12378,1114000,2248000,654029120,1134000,652915120
3,1,211,-37.89941,145.11523,740000,2248000,266562688,1508000,265822688
4,2,564,-37.93543,145.08408,1120000,2248000,548482688,1128000,547362688
1,1,821,-37.90296,145.04637,280000,2248000,745870528,1968000,745590528
2,1,0,-37.90335,145.03718,485000,835500,98395848,350500,97910848
3,2,627,-37.99544,145.08727,1315000,2248000,596914304,933000,595599304
3,2,2431,-37.78212,144.95755,1770000,2248000,2022508416,478000,2020738416
3,2,0,-37.8429,144.94487,1725000,835500,101291408,-889500,99566408
2,2,1472,-37.84096,144.93791,665000,2248000,1263240448,1583000,1262575448
3,2,145,-37.84957,144.9889,1400000,2248000,215912592,848000,214512592
5,2,558,-37.73472,144.99658,1400000,2248000,545029632,848000,543629632
4,1,540,-37.73935,145.01517,830000,2248000,527856768,1418000,527026768
3,1,470,-37.73912,145.01298,881000,2248000,471168288,1367000,470287288
3,1,349,-37.74946,145.00875,945000,2248000,375540768,1303000,374595768
3,2,515,-37.74794,144.99111,1210000,2248000,508312544,1038000,507102544
3,1,590,-37.73314,145.03437,725000,2248000,566016576,1523000,565291576
3,1,448,-37.73443,145.00201,972500,2248000,453774400,1275500,452801900
3,1,263,-37.74739,145.00934,955000,2248000,307575168,1293000,306620168
3,1,204,-37.78251,144.96817,1900000,2248000,260926352,348000,259026352
2,1,0,-37.7106,145.00177,521000,835500,98351400,314500,97830400
3,1,325,-37.72589,144.99681,857700,2248000,356563456,1390300,355705756
3,2,160,-37.71064,145.01067,642500,2248000,227764144,1605500,227121644
2,1,407,-37.82046,144.99398,575000,2248000,420011072,1673000,419436072
4,1,669,-37.81656,145.24247,910000,2248000,629954304,1338000,629044304
4,1,833,-37.81186,145.25419,1200000,2248000,759569920,1048000,758369920
3,2,255,-37.63382,144.92774,425000,2248000,302782496,1823000,302357496
4,2,604,-37.95326,145.01779,2300000,2248000,580055936,-52000,577755936
3,2,398,-37.94785,145.01467,1710000,2248000,415885600,538000,414175600
4,2,381,-37.95372,145.00608,2221000,2248000,403812128,27000,401591128
3,1,531,-37.87793,144.75626,515000,2248000,519234816,1733000,518719816
3,1,648,-38.11014,145.14336,540000,2248000,611965312,1708000,611425312
3,2,663,-37.8642,144.84257,1360000,2248000,625199040,888000,623839040
3,1,198,-37.80779,144.88887,1180000,2248000,256138688,1068000,254958688
3,2,334,-37.83137,144.86731,790000,2248000,365202112,1458000,364412112
2,1,1646,-37.83406,144.97131,530000,2248000,1399179008,1718000,1398649008
4,3,624,-37.63485,145.07272,915000,2248000,597451520,1333000,596536520
3,2,492,-37.64215,145.08584,644000,2248000,490181600,1604000,489537600
5,5,700,-37.6236,145.10629,905000,2248000,662086336,1343000,661181336
2,2,0,-37.84712,144.99967,800000,835500,99959416,35500,99159416
2,2,187,-37.83554,144.97956,2210000,2248000,247731536,38000,245521536
3,1,136,-37.84497,144.99781,1400000,2248000,207211568,848000,205811568
2,1,0,-37.84468,145.00368,535000,835500,98368336,300500,97833336
1,1,63,-37.83014,144.96967,422000,2248000,146768304,1826000,146346304
2,2,213,-37.73519,144.92374,790000,2248000,268233168,1458000,267443168
3,2,600,-37.57686,144.71023,410000,2248000,575294976,1838000,574884976
2,1,193,-37.83275,145.1055,740000,2248000,250957264,1508000,250217264
3,2,666,-37.71594,144.7415,680000,2248000,627490304,1568000,626810304
3,2,809,-37.75289,145.12826,1350000,2248000,740745408,898000,739395408
4,3,332,-37.76577,145.10729,1010000,2248000,366720992,1238000,365710992
3,2,545,-37.68403,144.99246,740000,2248000,532014848,1508000,531274848
2,1,0,-37.75257,145.00279,493000,835500,98356960,342500,97863960
4,1,495,-37.75231,144.99023,1626000,2248000,492279520,622000,490653520
1,1,0,-37.83732,145.01164,550000,835500,97006152,285500,96456152
2,1,713,-37.84301,145.02641,682000,2248000,661865216,1566000,661183216
4,2,0,-37.83368,145.20409,975000,835500,102816064,-139500,101841064
3,2,277,-37.83581,145.19802,820000,2248000,320359136,1428000,319539136
3,2,253,-37.7004,145.09033,655000,2248000,301309792,1593000,300654792
3,1,700,-37.89363,144.65693,472000,2248000,652736064,1776000,652264064
3,2,268,-37.89347,144.66679,467000,2248000,312926272,1781000,312459272
3,1,530,-37.90111,144.63302,390000,2248000,518371392,1858000,517981392
3,2,342,-37.79369,144.87511,1155000,2248000,371524896,1093000,370369896
3,2,380,-37.79194,144.87144,1100000,2248000,401553760,1148000,400453760
3,1,532,-37.67949,144.88349,540000,2248000,520080096,1708000,519540096
4,2,800,-37.92024,145.18049,1171000,2248000,735050752,1077000,733879752
4,2,448,-37.86409,144.88224,1900000,2248000,456675424,348000,454775424
5,3,617,-37.71992,145.0988,1670000,2248000,593311744,578000,591641744
2,1,150,-37.81956,144.89054,950000,2248000,216840560,1298000,215890560
2,1,601,-37.80915,145.00066,480000,2248000,573331840,1768000,572851840
2,1,2379,-37.80554,144.99612,750000,2248000,1978480000,1498000,1977730000
3,1,242,-37.72893,144.88859,730000,2248000,290902400,1518000,290172400
4,2,604,-37.77967,144.81275,820000,2248000,579909376,1428000,579089376
3,2,284,-37.86066,144.82013,670000,2248000,325661568,1578000,324991568
3,2,200,-37.86837,144.81502,765000,2248000,259274240,1483000,258509240
3,1,559,-37.8399,144.86228,870000,2248000,541424000,1378000,540554000
4,4,847,-37.85938,145.01087,3200000,2248000,775269824,-952000,772069824
4,2,360,-37.77459,144.92993,1750000,2248000,387147968,498000,385397968
4,3,726,-37.85842,145.10288,1680000,2248000,678106880,568000,676426880
3,2,280,-37.87105,145.10198,860000,2248000,322675072,1388000,321815072
3,1,585,-37.75986,144.85886,750000,2248000,561960192,1498000,561210192
3,2,752,-37.80648,145.08274,2380000,2248000,695676672,-132000,693296672
1,1,678,-37.80292,145.06424,2100000,2248000,632857088,148000,630757088
4,4,613,-37.81167,145.08595,3050000,2248000,590380480,-802000,587330480
3,2,292,-37.80259,145.09878,1557000,2248000,332148640,691000,330591640
4,1,1138,-37.79284,145.10082,2050000,2248000,1000514432,198000,998464432
2,1,418,-37.83777,145.26345,520000,2248000,428872288,1728000,428352288
4,1,993,-37.84688,145.25632,925000,2248000,886023168,1323000,885098168
3,2,586,-37.82273,145.27323,616000,2248000,564606208,1632000,563990208
4,4,673,-37.91888,145.04775,2700000,2248000,637787456,-452000,635087456
3,1,581,-37.9178,145.05414,1525000,2248000,558937792,723000,557412792
4,2,566,-37.91503,145.07997,1330000,2248000,550058304,918000,548728304
4,2,563,-38.05379,145.34803,608500,2248000,547868800,1639500,547260300
2,1,0,-37.96341,145.01735,879000,835500,98390696,-43500,97511696
4,2,797,-37.80755,145.1638,1280000,2248000,732656320,968000,731376320
2,1,598,-37.70681,145.11731,710500,2248000,571020800,1537500,570310300
4,3,608,-37.91777,145.01798,2100000,2248000,584806400,148000,582706400
2,1,171,-37.68489,144.9212,310000,2248000,233439872,1938000,233129872
2,1,0,-37.77002,144.97154,510000,835500,98339784,325500,97829784
3,1,479,-37.77694,144.96669,1925000,2248000,478256928,323000,476331928
2,1,138,-37.75908,144.96969,890000,2248000,207398560,1358000,206508560
4,1,318,-37.76792,144.97141,1500000,2248000,352386880,748000,350886880
1,1,406,-37.75847,144.94226,312000,2248000,417815488,1936000,417503488
3,2,413,-37.76545,144.94442,1010000,2248000,427675424,1238000,426665424
4,2,300,-37.68223,145.07818,755000,2248000,339810464,1493000,339055464
3,2,207,-37.85682,145.10873,918000,2248000,264985744,1330000,264067744
5,3,844,-37.84753,145.07198,2361000,2248000,772708032,-113000,770347032
3,2,557,-37.89584,145.04741,1550000,2248000,541557184,698000,540007184
3,2,509,-38.09111,145.19084,500000,2248000,503733984,1748000,503233984
3,2,0,-37.90034,145.01283,1237000,835500,101339992,-401500,100102992
3,2,305,-37.96836,145.06452,861000,2248000,342420896,1387000,341559896
3,1,816,-37.92027,145.12937,1462000,2248000,744704576,786000,743242576
4,2,560,-37.59943,144.91439,600000,2248000,545177600,1648000,544577600
4,2,841,-37.76917,145.29265,820000,2248000,767504256,1428000,766684256
4,2,840,-37.97824,145.12949,1100000,2248000,766638208,1148000,765538208
4,2,280,-37.79423,145.13696,1120000,2248000,324053760,1128000,322933760
3,2,236,-37.78963,145.16973,850000,2248000,287934048,1398000,287084048
4,3,284,-37.79773,145.15141,1125000,2248000,328817568,1123000,327692568
3,1,118,-37.81351,144.98804,1875000,2248000,192976496,373000,191101496
2,2,87,-37.81803,144.9892,1350000,2248000,168705536,898000,167355536
3,1,377,-37.88783,145.01324,1460000,2248000,397688160,788000,396228160
2,1,1172,-37.88533,145.01049,550000,2248000,1024607488,1698000,1024057488
4,2,816,-37.72308,145.14011,1065000,2248000,747647488,1183000,746582488
4,2,1004,-37.69999,145.1617,977500,2248000,896234176,1270500,895256676
2,1,0,-37.8835,144.99549,810000,835500,98367856,25500,97557856
2,1,0,-37.88042,144.9818,543000,835500,98359064,292500,97816064
4,1,558,-37.64666,145.03062,660000,2248000,542080768,1588000,541420768
3,2,420,-37.62145,145.01051,568000,2248000,433231264,1680000,432663264
4,2,656,-37.63878,145.05577,680000,2248000,621137856,1568000,620457856
2,1,921,-37.74904,144.90668,580000,2248000,826162496,1668000,825582496
4,2,0,-37.74541,144.89844,970000,835500,102617576,-134500,101647576
2,1,337,-37.7545,144.91194,1195000,2248000,364631936,1053000,363436936
4,1,616,-37.75728,144.90723,1155000,2248000,587855168,1093000,586700168
3,2,161,-37.73566,144.89368,800000,2248000,228485376,1448000,227685376
5,2,737,-37.71729,144.96403,1018000,2248000,686471040,1230000,685453040
5,3,836,-37.8801,145.26011,1100000,2248000,766505216,1148000,765405216
3,2,60,-37.79714,144.97596,1394000,2248000,148723072,854000,147329072
1,1,1015,-37.78778,144.89037,240000,2248000,899078976,2008000,898838976
1,1,0,-37.80376,144.89862,310000,835500,96932648,525500,96622648
3,1,665,-37.48701,144.58567,540000,2248000,624983872,1708000,624443872
5,2,551,-37.68329,144.89302,691000,2248000,539427776,1557000,538736776
3,2,1590,-37.86957,145.17544,3056000,2248000,1358011520,-808000,1354955520
5,3,662,-37.87853,145.15542,2650000,2248000,628928640,-402000,626278640
3,2,0,-37.89873,145.15072,655000,835500,101424672,180500,100769672
3,2,648,-37.88255,145.14727,1550000,2248000,613534272,698000,611984272
3,1,697,-37.69795,144.94285,780000,2248000,650518144,1468000,649738144
4,1,697,-37.70159,144.93948,780000,2248000,651882688,1468000,651102688
4,2,474,-37.70626,144.89551,945000,2248000,477212832,1303000,476267832
4,2,538,-37.6499,144.9013,645000,2248000,527788896,1603000,527143896
3,2,604,-38.00305,145.2729,601000,2248000,578852608,1647000,578251608
3,2,0,-37.93538,145.00224,970000,835500,101337592,-134500,100367592
4,2,1690,-37.82652,145.03052,7650000,2248000,1438313472,-5402000,1430663472
1,1,0,-37.82538,145.02546,375000,835500,97013264,460500,96638264
2,2,6996,-37.82712,145.02427,1080000,2248000,5628902400,1168000,5627822400
5,3,572,-37.81936,145.05131,2855000,2248000,557730688,-607000,554875688
4,3,1116,-37.84283,145.05178,3255000,2248000,986290112,-1007000,983035112
4,2,264,-37.74352,145.08082,828000,2248000,311368512,1420000,310540512
4,1,630,-37.74863,145.07202,1230000,2248000,599019712,1018000,597789712
3,1,290,-37.7368,145.05048,590000,2248000,328937280,1658000,328347280
4,1,603,-37.90822,145.11146,1145000,2248000,577724736,1103000,576579736
3,1,802,-37.72343,144.81411,550000,2248000,733423296,1698000,732873296
2,2,2135,-37.79561,144.93499,730000,2248000,1787201792,1518000,1786471792
1,1,0,-37.78993,144.92306,392000,835500,96946064,443500,96554064
2,1,147,-37.79067,144.92844,1150000,2248000,214489584,1098000,213339584
4,2,199,-37.7916,144.92855,1415000,2248000,259910976,833000,258495976
5,4,769,-37.81143,145.03723,3175000,2248000,715003328,-927000,711828328
3,1,679,-37.67304,145.03397,638000,2248000,636345920,1610000,635707920
4,3,960,-37.87605,145.05563,2520000,2248000,863009792,-272000,860489792
1,1,887,-37.76878,144.89197,301000,2248000,797919488,1947000,797618488
2,1,0,-37.81317,144.95452,740000,835500,98334376,95500,97594376
4,2,642,-37.69159,144.5864,420000,2248000,609791040,1828000,609371040
3,2,435,-37.97889,145.0745,1051000,2248000,445167168,1197000,444116168
2,1,101,-37.98558,145.05966,660000,2248000,178239520,1588000,177579520
4,2,612,-37.65478,145.05199,865000,2248000,586364288,1383000,585499288
4,1,842,-37.81235,145.19756,1302000,2248000,766647872,946000,765345872
3,2,343,-37.82158,145.21129,800000,2248000,372525344,1448000,371725344
3,2,596,-37.76086,144.90497,1850000,2248000,572275328,398000,570425328
1,1,0,-37.77154,144.91597,222000,835500,96939544,613500,96717544
3,1,484,-37.78454,145.33073,581000,2248000,482433376,1667000,481852376
4,2,603,-38.00549,145.10372,1150000,2248000,579324608,1098000,578174608
4,3,708,-37.89187,145.11049,1352000,2248000,663890112,896000,662538112
4,3,720,-37.87833,145.13731,1728000,2248000,673388672,520000,671660672
4,2,726,-37.93058,145.16308,902000,2248000,676559104,1346000,675657104
3,1,627,-37.89561,145.07502,1561000,2248000,595301824,687000,593740824
3,1,646,-37.7415,144.88923,1300000,2248000,610184960,948000,608884960
3,1,390,-37.90354,145.14394,840000,2248000,408044320,1408000,407204320
5,3,766,-37.81113,145.17681,1060000,2248000,711124992,1188000,710064992
3,1,722,-37.71433,144.90616,840000,2248000,670254912,1408000,669414912
4,2,553,-37.71328,144.90585,1071888,2248000,539653568,1176112,538581680
2,2,208,-37.71679,144.90901,790000,2248000,264270448,1458000,263480448
3,2,200,-37.91017,145.11488,820000,2248000,259463696,1428000,258643696
3,1,673,-37.91693,145.08739,1218500,2248000,631665664,1029500,630447164
2,1,126,-37.90552,145.03087,695000,2248000,197969856,1553000,197274856
3,2,454,-37.99443,145.0885,940000,2248000,460193248,1308000,459253248
4,2,597,-37.99232,145.08469,1300000,2248000,574569600,948000,573269600
3,2,689,-37.73072,144.94829,1199000,2248000,645796224,1049000,644597224
3,2,104,-37.83165,144.94411,1388000,2248000,183480672,860000,182092672
1,1,0,-37.85012,144.99225,440000,835500,96995720,395500,96555720
4,2,291,-37.84961,145.00248,2300000,2248000,332670784,-52000,330370784
4,1,313,-37.74955,145.00949,840000,2248000,348456640,1408000,347616640
3,1,178,-37.70985,145.02073,510000,2248000,240402368,1738000,239892368
3,1,893,-37.69964,145.00945,780000,2248000,805457856,1468000,804677856
3,2,124,-37.8147,145.00852,1255000,2248000,199324304,993000,198069304
2,1,110,-37.82324,145.01331,1275000,2248000,185304592,973000,184029592
3,2,134,-37.81186,144.99472,1120000,2248000,207218464,1128000,206098464
3,2,105,-37.82146,145.00203,1190000,2248000,184305424,1058000,183115424
3,3,81,-37.82622,144.99879,1425000,2248000,166930112,823000,165505112
4,2,842,-37.81109,145.25738,1175000,2248000,768277824,1073000,767102824
3,2,306,-37.80384,145.22562,755000,2248000,343291072,1493000,342536072
